panel_id,panel_year,n_active,sw,fac_mixed,age_rank,cap_rank,is_oldest,is_smallest
11336_CO,1998,3,TRUE,FALSE,0,0,FALSE,TRUE
11340_CO,1990,3,TRUE,FALSE,0,0,FALSE,TRUE
11359_CO,2017,3,TRUE,FALSE,0.75,0.75,TRUE,FALSE
11372_CO,1990,3,TRUE,FALSE,0,0,FALSE,TRUE
11376_ME,1986,3,TRUE,FALSE,0.5,0.25,FALSE,TRUE
11376_ME,1987,2,TRUE,FALSE,1,0,TRUE,TRUE
11376_ME,1994,2,TRUE,FALSE,1,0,TRUE,TRUE
11384_ME,1996,3,TRUE,FALSE,1,1,TRUE,FALSE
1138_CO,1985,7,TRUE,FALSE,0.5,0.5,FALSE,FALSE
1138_ME,2008,4,FALSE,FALSE,0,0,FALSE,TRUE
11393_ME,1991,3,TRUE,FALSE,0.75,0.5,TRUE,TRUE
11399_CO,1992,5,TRUE,FALSE,0.5,0.25,FALSE,FALSE
1140_ME,1987,5,TRUE,FALSE,0.25,0,FALSE,TRUE
1140_ME,1998,3,TRUE,FALSE,1,0.5,TRUE,FALSE
11450_ME,1990,2,TRUE,FALSE,0.5,0.5,TRUE,TRUE
1148_CO,1991,3,TRUE,FALSE,0.75,0.5,TRUE,TRUE
115527_TX,2003,3,TRUE,FALSE,0.5,0,TRUE,TRUE
11592_ME,1989,5,TRUE,FALSE,0,0,FALSE,TRUE
11592_ME,2000,2,FALSE,FALSE,1,0,TRUE,TRUE
11593_ME,1989,4,TRUE,FALSE,0.666666666666667,0.333333333333333,TRUE,TRUE
11593_ME,1992,3,TRUE,FALSE,0,0.25,FALSE,TRUE
115_CO,1993,2,TRUE,FALSE,1,0,TRUE,TRUE
11685_ME,1989,3,TRUE,FALSE,0.5,0,TRUE,TRUE
11685_ME,1990,2,TRUE,FALSE,0.5,0,TRUE,TRUE
11700_ME,1987,5,TRUE,FALSE,0,0.5,FALSE,FALSE
11780_ME,2007,3,TRUE,FALSE,0.5,1,TRUE,FALSE
1178_LA,1991,5,TRUE,FALSE,0.875,0.5,TRUE,FALSE
1178_LA,1994,5,TRUE,FALSE,0.25,0,FALSE,TRUE
1178_LA,1998,4,TRUE,FALSE,1,0,TRUE,TRUE
1178_LA,1999,3,TRUE,FALSE,0,0,FALSE,TRUE
11830_CO,1997,2,TRUE,TRUE,0.5,0,TRUE,TRUE
11863_ME,1985,25,TRUE,FALSE,0.125,0.0416666666666667,FALSE,FALSE
11863_ME,1988,22,TRUE,FALSE,0.285714285714286,0.952380952380952,FALSE,FALSE
11863_ME,1997,12,TRUE,FALSE,0.181818181818182,0.636363636363636,FALSE,FALSE
11913_ME,1992,2,TRUE,FALSE,1,1,TRUE,FALSE
11971_ME,1995,3,TRUE,TRUE,1,0,TRUE,TRUE
11973_ME,1989,3,TRUE,FALSE,0.25,0.25,FALSE,TRUE
11_ME,1988,4,TRUE,FALSE,0.666666666666667,0.166666666666667,TRUE,TRUE
12000002_AR,1999,5,TRUE,FALSE,1,0.125,TRUE,TRUE
12000017_AR,1997,5,TRUE,FALSE,1,0,TRUE,TRUE
12000018_AR,1986,3,TRUE,FALSE,1,0.5,TRUE,TRUE
12000032_AR,1999,2,TRUE,FALSE,1,0,TRUE,TRUE
12000033_AR,1988,3,TRUE,FALSE,0,0.75,FALSE,FALSE
12000048_AR,1996,2,TRUE,FALSE,1,0,TRUE,TRUE
12000065_AR,1999,3,TRUE,FALSE,1,0,TRUE,TRUE
12000071_AR,1990,3,TRUE,FALSE,0,1,FALSE,FALSE
12000074_AR,1987,4,TRUE,FALSE,0.5,0.5,TRUE,FALSE
12006_ME,1989,7,TRUE,FALSE,0.916666666666667,0.833333333333333,TRUE,FALSE
1204714_OK,1989,2,TRUE,FALSE,1,0,TRUE,TRUE
12053_LA,1999,3,TRUE,FALSE,0,0,FALSE,TRUE
12076_ME,1991,3,TRUE,FALSE,0.25,1,FALSE,FALSE
1207833_OK,1992,3,TRUE,FALSE,1,0.25,TRUE,TRUE
1207833_OK,1997,2,TRUE,FALSE,1,0,TRUE,TRUE
1208749_OK,1986,2,TRUE,FALSE,0.5,0.5,TRUE,TRUE
1208_LA,2006,3,TRUE,FALSE,0,0,FALSE,TRUE
12095_ME,1987,4,TRUE,FALSE,1,0,TRUE,TRUE
1209_CO,1998,5,TRUE,TRUE,1,0.125,TRUE,TRUE
1212_ME,1991,2,TRUE,FALSE,0,0,FALSE,TRUE
1213248_OK,1995,2,TRUE,FALSE,0.5,0,TRUE,TRUE
12146_ME,1987,2,TRUE,FALSE,0.5,0.5,TRUE,TRUE
1214_LA,1993,3,TRUE,FALSE,1,0,TRUE,TRUE
12174_ME,1988,3,TRUE,FALSE,0.5,0,TRUE,TRUE
12183_ME,1987,2,TRUE,FALSE,1,0,TRUE,TRUE
12186_LA,1994,5,TRUE,FALSE,0.625,0,TRUE,TRUE
12194_LA,1986,7,TRUE,FALSE,0.166666666666667,0.166666666666667,FALSE,FALSE
12239_LA,1996,3,TRUE,FALSE,0.5,0,TRUE,TRUE
12281_ME,1989,7,TRUE,FALSE,1,0.75,TRUE,FALSE
12282_ME,2015,2,FALSE,FALSE,0,1,FALSE,FALSE
12291_ME,1991,2,TRUE,FALSE,0,1,FALSE,FALSE
1233_ME,1987,3,TRUE,FALSE,0.75,0.75,TRUE,FALSE
12356_ME,1997,3,TRUE,TRUE,1,0,TRUE,TRUE
1238_LA,1992,2,TRUE,FALSE,0,1,FALSE,FALSE
1241_ME,1997,2,TRUE,TRUE,1,0,TRUE,TRUE
1241_ME,2009,2,FALSE,FALSE,0,0,FALSE,TRUE
124368_LA,1994,2,TRUE,FALSE,1,0.5,TRUE,TRUE
12469_ME,1992,3,TRUE,FALSE,0.5,0.5,TRUE,TRUE
1246_ME,1987,3,TRUE,FALSE,1,0.25,TRUE,TRUE
1246_ME,1990,2,TRUE,FALSE,1,1,TRUE,FALSE
12473_ME,1991,2,TRUE,FALSE,1,0.5,TRUE,TRUE
12502_ME,1986,2,TRUE,FALSE,0.5,1,TRUE,FALSE
12520_ME,1990,3,TRUE,FALSE,1,0,TRUE,TRUE
12528_ME,1993,2,TRUE,TRUE,1,0,TRUE,TRUE
1253_LA,1990,7,TRUE,FALSE,0.166666666666667,0.666666666666667,FALSE,FALSE
1253_LA,1991,6,TRUE,FALSE,0,0.8,FALSE,FALSE
12577_ME,1985,4,TRUE,FALSE,0.666666666666667,0,TRUE,TRUE
12577_ME,1991,3,TRUE,FALSE,0,0,FALSE,TRUE
12582_LA,2010,2,TRUE,TRUE,1,0,TRUE,TRUE
12614_ME,1997,3,TRUE,TRUE,1,0.25,TRUE,TRUE
12614_ME,2001,3,FALSE,FALSE,0.75,0.25,TRUE,TRUE
12618_LA,1996,5,TRUE,FALSE,0.5,0,TRUE,TRUE
12679_ME,1992,3,TRUE,FALSE,0.5,0.25,FALSE,TRUE
12709_ME,1989,3,TRUE,FALSE,1,0,TRUE,TRUE
1270_CO,1989,2,TRUE,FALSE,0.5,0,TRUE,TRUE
12725_LA,1996,3,TRUE,FALSE,0.5,0.25,TRUE,TRUE
12727_LA,1992,4,TRUE,FALSE,1,0,TRUE,TRUE
12727_ME,1989,6,TRUE,FALSE,1,0.1,TRUE,TRUE
12746_ME,1987,3,TRUE,FALSE,0.5,0.25,TRUE,TRUE
12747_ME,1992,3,TRUE,FALSE,0.75,1,TRUE,FALSE
12747_ME,1993,3,TRUE,TRUE,0.5,0,FALSE,TRUE
12747_ME,2005,2,FALSE,TRUE,0,1,FALSE,FALSE
12803_ME,1990,15,TRUE,FALSE,0.571428571428571,0.107142857142857,FALSE,FALSE
12803_ME,1992,14,TRUE,FALSE,0.384615384615385,0,FALSE,TRUE
12841_ME,1991,4,TRUE,FALSE,1,0,TRUE,TRUE
12843_ME,2004,3,TRUE,FALSE,0.5,0,TRUE,TRUE
12870_ME,1995,3,TRUE,FALSE,1,1,TRUE,FALSE
12919_LA,1996,2,TRUE,FALSE,0.5,1,TRUE,FALSE
1292_CO,1991,5,TRUE,FALSE,0.125,0,FALSE,TRUE
1292_CO,1995,2,TRUE,FALSE,1,1,TRUE,FALSE
12933_ME,2004,4,TRUE,FALSE,0,0,FALSE,TRUE
12941_LA,1998,2,TRUE,FALSE,1,0,TRUE,TRUE
12943_ME,1987,2,TRUE,FALSE,1,0,TRUE,TRUE
12946_ME,1989,2,TRUE,FALSE,0.5,0.5,TRUE,TRUE
12983_ME,2004,3,TRUE,TRUE,1,0,TRUE,TRUE
13000013_AR,1988,4,TRUE,FALSE,0.833333333333333,0.166666666666667,TRUE,TRUE
13000013_AR,1991,3,TRUE,FALSE,1,0,TRUE,TRUE
13000013_AR,1996,2,TRUE,FALSE,1,0,TRUE,TRUE
13000015_AR,1988,3,TRUE,FALSE,0.75,0.25,TRUE,TRUE
13000025_AR,1998,2,TRUE,FALSE,0,0,FALSE,TRUE
13000038_AR,1990,3,TRUE,FALSE,1,0,TRUE,TRUE
1300004_TN,2001,7,TRUE,FALSE,1,0,TRUE,TRUE
1300039_TN,1999,3,TRUE,FALSE,1,0,TRUE,TRUE
1300063_TN,1999,4,TRUE,FALSE,0,0,FALSE,TRUE
1300064_TN,2009,3,TRUE,FALSE,0.5,0.5,TRUE,TRUE
1300109_TN,1998,4,TRUE,FALSE,0,0,FALSE,TRUE
1300127_TN,1993,5,TRUE,FALSE,0.5,0.5,FALSE,FALSE
1300159_TN,1990,4,TRUE,FALSE,0.833333333333333,0.333333333333333,TRUE,FALSE
1300159_TN,1992,4,TRUE,FALSE,1,0,TRUE,TRUE
1300174_TN,2001,4,TRUE,FALSE,0.666666666666667,0.166666666666667,TRUE,TRUE
1300200_TN,1994,4,TRUE,FALSE,0.666666666666667,0,TRUE,TRUE
1300209_TN,1999,4,TRUE,FALSE,0.5,0,TRUE,TRUE
1300245_TN,2000,4,TRUE,FALSE,1,0,TRUE,TRUE
1300264_TN,1998,3,TRUE,FALSE,0.5,0,TRUE,TRUE
1300304_TN,1992,2,TRUE,FALSE,0.5,0.5,TRUE,TRUE
1300305_TN,1993,2,TRUE,FALSE,0.5,0.5,TRUE,TRUE
1300307_TN,1993,5,TRUE,FALSE,0.625,0.25,TRUE,FALSE
1302_CO,1992,3,TRUE,FALSE,0,0.5,FALSE,FALSE
1302_CO,1995,2,TRUE,FALSE,1,0,TRUE,TRUE
13037_ME,1998,2,TRUE,FALSE,0.5,0.5,TRUE,TRUE
13056_ME,2006,2,TRUE,FALSE,0.5,0,TRUE,TRUE
13067_ME,2016,3,FALSE,FALSE,0.5,0.75,TRUE,FALSE
13072_ME,1995,2,TRUE,FALSE,0,0.5,FALSE,TRUE
13105_ME,1996,2,TRUE,FALSE,0.5,0,TRUE,TRUE
13121_ME,1988,2,TRUE,FALSE,0.5,0,TRUE,TRUE
13129_ME,1997,2,TRUE,FALSE,0.5,1,TRUE,FALSE
13146_ME,2016,2,FALSE,FALSE,0,0,FALSE,TRUE
131_CO,1989,2,TRUE,FALSE,0,1,FALSE,FALSE
13215_ME,1986,2,TRUE,FALSE,0.5,1,TRUE,FALSE
1321_LA,1986,3,TRUE,FALSE,1,0,TRUE,TRUE
13261_LA,1993,5,TRUE,FALSE,0.75,0,TRUE,TRUE
13270_ME,1987,5,TRUE,FALSE,1,0,TRUE,TRUE
13303_ME,2001,4,FALSE,FALSE,0.666666666666667,0.166666666666667,TRUE,TRUE
13320_ME,1986,2,TRUE,FALSE,0.5,1,TRUE,FALSE
13334_ME,1992,3,TRUE,FALSE,0.5,1,FALSE,FALSE
13334_ME,1996,2,TRUE,FALSE,1,0.5,TRUE,TRUE
13340_LA,1997,5,TRUE,FALSE,0.5,0,TRUE,TRUE
13348_LA,2000,4,TRUE,FALSE,0.5,0,TRUE,TRUE
13352_LA,1991,5,TRUE,FALSE,1,0,TRUE,TRUE
13359_LA,1996,4,TRUE,FALSE,0.5,0,TRUE,TRUE
1335_ME,1997,4,TRUE,TRUE,1,0,TRUE,TRUE
13368_ME,1994,5,TRUE,FALSE,1,0,TRUE,TRUE
13370_LA,2002,4,FALSE,TRUE,0.5,0.333333333333333,TRUE,FALSE
13376_LA,1990,4,TRUE,FALSE,0.5,0,TRUE,TRUE
13376_LA,1998,4,TRUE,FALSE,0,0,FALSE,TRUE
13387_LA,2000,5,TRUE,FALSE,0.5,0,TRUE,TRUE
13392_LA,1998,4,TRUE,FALSE,0.5,0,TRUE,TRUE
13393_LA,2010,4,FALSE,FALSE,0.5,0,TRUE,TRUE
13394_LA,1993,4,TRUE,FALSE,0.5,0.833333333333333,TRUE,FALSE
13394_LA,1994,3,TRUE,FALSE,0.5,1,TRUE,FALSE
13398_LA,1997,5,TRUE,FALSE,0.5,0,TRUE,TRUE
13399_LA,1989,3,TRUE,FALSE,1,0,TRUE,TRUE
1340019_TN,1991,6,TRUE,FALSE,0.5,1,TRUE,FALSE
1340019_TN,1994,5,TRUE,FALSE,0.5,0.25,TRUE,TRUE
13403_ME,1986,4,TRUE,FALSE,0.5,0,TRUE,TRUE
13404_LA,2004,4,TRUE,FALSE,0.666666666666667,0,TRUE,TRUE
13406_LA,1992,4,TRUE,FALSE,0.5,0,TRUE,TRUE
13414_LA,1995,4,TRUE,FALSE,0.5,0,TRUE,TRUE
13426_LA,1985,4,TRUE,FALSE,0.5,0,TRUE,TRUE
13432_LA,1993,5,TRUE,FALSE,0.5,0,TRUE,TRUE
13435_LA,2004,6,TRUE,FALSE,0.8,0,TRUE,TRUE
13436_LA,1986,4,TRUE,FALSE,0.5,0,TRUE,TRUE
13439_LA,1994,4,TRUE,FALSE,0.5,0,TRUE,TRUE
1343_LA,1996,4,TRUE,FALSE,0,0,FALSE,TRUE
13442_LA,1986,4,TRUE,FALSE,0.5,0,TRUE,TRUE
13443_LA,1992,4,TRUE,FALSE,0.5,0,TRUE,TRUE
13451_ME,1991,3,TRUE,FALSE,0.5,0.5,TRUE,TRUE
13461_LA,1996,5,TRUE,FALSE,0.5,0.5,TRUE,TRUE
13465_ME,1989,2,TRUE,FALSE,1,0,TRUE,TRUE
13496_LA,1990,4,TRUE,FALSE,0.5,0.666666666666667,FALSE,FALSE
13496_LA,1992,3,TRUE,FALSE,0,0,FALSE,TRUE
13535_ME,2012,2,FALSE,FALSE,1,0.5,TRUE,TRUE
13535_ME,1989,2,TRUE,FALSE,0,0,FALSE,TRUE
13535_ME,1995,2,TRUE,TRUE,1,1,TRUE,FALSE
13554_ME,1989,3,TRUE,FALSE,1,0,TRUE,TRUE
13558_ME,1994,3,TRUE,FALSE,0.5,0.25,TRUE,TRUE
1355_CO,1989,4,TRUE,FALSE,0,0,FALSE,TRUE
13583_LA,1992,5,TRUE,FALSE,0.5,0,TRUE,TRUE
13590_LA,2000,5,TRUE,FALSE,0.5,0,TRUE,TRUE
13590_LA,2012,4,TRUE,FALSE,0.5,0,TRUE,TRUE
1362_ME,1991,3,TRUE,FALSE,0.5,0,TRUE,TRUE
13654_ME,1987,4,TRUE,FALSE,0.5,0,TRUE,TRUE
13664_ME,1988,2,TRUE,FALSE,1,1,TRUE,FALSE
13671_LA,1992,5,TRUE,FALSE,0.5,0,TRUE,TRUE
13675_ME,2014,2,FALSE,TRUE,0,0.5,FALSE,TRUE
13698_LA,1993,5,TRUE,FALSE,1,0,TRUE,TRUE
13698_LA,2009,4,TRUE,FALSE,0.5,0.5,TRUE,TRUE
1370083_TN,1989,2,TRUE,FALSE,0.5,0,TRUE,TRUE
1370086_TN,1997,2,TRUE,FALSE,0.5,1,TRUE,FALSE
1370116_TN,2000,2,TRUE,FALSE,0.5,0.5,TRUE,TRUE
1370119_TN,2000,5,TRUE,FALSE,0,0,FALSE,TRUE
13716_LA,2018,5,TRUE,FALSE,0.5,0,TRUE,TRUE
13779_ME,1986,2,TRUE,FALSE,0.5,1,TRUE,FALSE
1379025_TN,2015,3,TRUE,FALSE,0.5,0,TRUE,TRUE
13792_LA,1993,3,TRUE,FALSE,0,0,FALSE,TRUE
13828_ME,1985,4,TRUE,FALSE,1,0,TRUE,TRUE
13833_ME,1997,4,TRUE,FALSE,1,0.833333333333333,TRUE,FALSE
13833_ME,2005,3,TRUE,FALSE,0.5,0.5,TRUE,FALSE
13835_ME,1997,4,TRUE,FALSE,1,1,TRUE,FALSE
13838_ME,2002,3,FALSE,FALSE,1,0,TRUE,TRUE
1388_LA,1989,4,TRUE,FALSE,0.666666666666667,1,TRUE,FALSE
1388_LA,1994,2,TRUE,TRUE,1,0.5,TRUE,TRUE
1388_LA,2019,2,FALSE,FALSE,0,0.5,FALSE,TRUE
13969_ME,2007,2,FALSE,FALSE,1,1,TRUE,FALSE
1396_CO,1998,3,TRUE,FALSE,1,0,TRUE,TRUE
13970_ME,1986,3,TRUE,FALSE,0.5,0,TRUE,TRUE
14000019_AR,1993,3,TRUE,TRUE,1,0,TRUE,TRUE
14000023_AR,1988,2,TRUE,FALSE,1,0.5,TRUE,TRUE
14000063_AR,1988,2,TRUE,FALSE,0.5,0.5,TRUE,TRUE
14000071_AR,1998,2,TRUE,FALSE,1,1,TRUE,FALSE
14000126_AR,1998,4,TRUE,FALSE,1,0,TRUE,TRUE
1400145_OK,2010,5,TRUE,FALSE,1,0,TRUE,TRUE
1400163_OK,1988,4,TRUE,FALSE,0.666666666666667,0,TRUE,TRUE
1400337_OK,2011,2,TRUE,FALSE,1,0,TRUE,TRUE
1400675_OK,1993,2,TRUE,FALSE,0.5,1,TRUE,FALSE
1400934_OK,1998,3,TRUE,FALSE,0.25,0,FALSE,TRUE
1402235_OK,1994,5,TRUE,FALSE,0,0,FALSE,TRUE
1402642_OK,1990,2,TRUE,FALSE,1,0.5,TRUE,TRUE
1403036_OK,1991,4,TRUE,FALSE,1,0.333333333333333,TRUE,FALSE
1403036_OK,1999,3,TRUE,FALSE,0.75,0,TRUE,TRUE
1403048_OK,2010,4,TRUE,FALSE,1,0.5,TRUE,FALSE
1403581_OK,1987,2,TRUE,FALSE,0.5,0.5,TRUE,TRUE
1404577_OK,1998,4,TRUE,FALSE,0.5,0,TRUE,TRUE
1405430_OK,2004,5,TRUE,FALSE,0.125,0,FALSE,TRUE
1405788_OK,1990,2,TRUE,FALSE,0.5,1,TRUE,FALSE
1406048_OK,2000,4,TRUE,FALSE,0.5,0,TRUE,TRUE
1406_LA,1992,4,TRUE,FALSE,0.666666666666667,0.666666666666667,FALSE,FALSE
1406_LA,1998,3,TRUE,FALSE,1,1,TRUE,FALSE
14076_LA,1992,3,TRUE,FALSE,0.5,0.5,TRUE,TRUE
1407754_OK,1999,4,TRUE,FALSE,0.5,0,TRUE,TRUE
1407759_OK,1999,4,TRUE,FALSE,1,0,TRUE,TRUE
1407767_OK,1999,5,TRUE,FALSE,0.5,0,TRUE,TRUE
1407795_OK,1989,3,TRUE,FALSE,1,0,TRUE,TRUE
1407981_OK,1994,5,TRUE,FALSE,0.75,0,TRUE,TRUE
1408154_OK,1996,5,TRUE,FALSE,0.5,0,TRUE,TRUE
1408229_OK,1998,5,TRUE,FALSE,0.5,0,TRUE,TRUE
1408481_OK,1999,3,TRUE,FALSE,0,0,FALSE,TRUE
1408600_OK,2010,3,TRUE,FALSE,0.5,0.5,TRUE,TRUE
1408601_OK,1999,4,TRUE,FALSE,0.5,0,TRUE,TRUE
1409242_OK,2011,3,TRUE,FALSE,0.5,0.5,TRUE,TRUE
14092_ME,1986,2,TRUE,FALSE,0.5,1,TRUE,FALSE
1409339_OK,2008,4,TRUE,FALSE,0.5,0.666666666666667,TRUE,FALSE
1409346_OK,1991,2,TRUE,FALSE,0.5,0.5,TRUE,TRUE
140_CO,2002,3,FALSE,TRUE,0.25,0,FALSE,TRUE
1411354_OK,1988,2,TRUE,FALSE,1,0,TRUE,TRUE
1411479_OK,1994,3,TRUE,FALSE,0.25,0.25,FALSE,TRUE
1412128_OK,2008,4,TRUE,FALSE,0.833333333333333,0.833333333333333,TRUE,FALSE
14128_LA,1995,3,TRUE,FALSE,0.75,0,TRUE,TRUE
14128_LA,1996,2,TRUE,FALSE,1,0.5,TRUE,TRUE
1413630_OK,2009,4,TRUE,FALSE,0.5,0,TRUE,TRUE
14149_LA,1986,2,TRUE,FALSE,0.5,1,TRUE,FALSE
14156_LA,1991,2,TRUE,FALSE,0.5,0.5,TRUE,TRUE
14184_ME,1987,2,TRUE,FALSE,0.5,0.5,TRUE,TRUE
14195_ME,1993,2,TRUE,FALSE,0.5,1,TRUE,FALSE
14202_ME,1987,3,TRUE,FALSE,0.75,0.5,TRUE,FALSE
1423_LA,1990,2,TRUE,FALSE,0.5,1,TRUE,FALSE
1423_LA,1995,2,TRUE,TRUE,1,0,TRUE,TRUE
14269_ME,1987,3,TRUE,FALSE,1,0.5,TRUE,TRUE
14299_ME,1987,2,TRUE,FALSE,0.5,0.5,TRUE,TRUE
14325_CO,1992,2,TRUE,FALSE,0.5,0.5,TRUE,TRUE
14331_ME,1988,3,TRUE,FALSE,0.5,0.25,TRUE,TRUE
14331_ME,1992,2,TRUE,FALSE,0.5,1,TRUE,FALSE
14355_CO,1998,4,TRUE,FALSE,0.5,0,TRUE,TRUE
14363_ME,1986,2,TRUE,FALSE,1,0,TRUE,TRUE
14381_ME,1988,2,TRUE,FALSE,1,0,TRUE,TRUE
14429_ME,2017,3,FALSE,FALSE,0.75,0.75,TRUE,FALSE
14435_ME,1989,6,TRUE,FALSE,0.8,0.3,TRUE,TRUE
14438_ME,2004,3,TRUE,TRUE,1,0,TRUE,TRUE
14441_ME,1997,4,TRUE,TRUE,1,0.833333333333333,TRUE,FALSE
14443_ME,2005,3,FALSE,FALSE,0.5,0,TRUE,TRUE
14468_ME,2015,2,FALSE,FALSE,0,0,FALSE,TRUE
14479_ME,1986,5,TRUE,FALSE,1,0.25,TRUE,FALSE
14541_ME,1986,5,TRUE,FALSE,1,0,TRUE,TRUE
14560_ME,1997,3,TRUE,FALSE,1,0,TRUE,TRUE
1460005_TN,1992,4,TRUE,FALSE,0.833333333333333,0.833333333333333,TRUE,FALSE
1460016_TN,1997,2,TRUE,FALSE,0.5,0,TRUE,TRUE
1460025_TN,2004,6,TRUE,FALSE,0.1,0.6,FALSE,FALSE
1460040_TN,1991,2,TRUE,FALSE,0,0.5,FALSE,TRUE
1460062_TN,2016,2,TRUE,FALSE,0.5,0.5,TRUE,TRUE
146137_LA,2016,4,TRUE,FALSE,0.5,0.5,TRUE,FALSE
1470_CO,1997,4,TRUE,FALSE,0.5,0,TRUE,TRUE
1481_LA,1989,2,TRUE,FALSE,0,0.5,FALSE,TRUE
14830_LA,1998,4,TRUE,FALSE,0.666666666666667,0,TRUE,TRUE
14834_LA,1998,4,TRUE,FALSE,0.5,0.5,TRUE,TRUE
1483_LA,2011,3,TRUE,FALSE,0,0,FALSE,TRUE
14893_LA,1991,5,TRUE,FALSE,0.875,0.375,TRUE,TRUE
14923_LA,1999,4,TRUE,FALSE,0.5,0,TRUE,TRUE
14968_LA,1986,4,TRUE,FALSE,0.5,0,TRUE,TRUE
14993_LA,1991,5,TRUE,FALSE,0.25,0,FALSE,TRUE
14993_LA,1997,4,TRUE,FALSE,0,0,FALSE,TRUE
15000016_AR,1990,2,TRUE,FALSE,1,0,TRUE,TRUE
15000024_AR,1991,4,TRUE,FALSE,0.5,0.833333333333333,TRUE,FALSE
15000065_AR,1991,4,TRUE,FALSE,0.666666666666667,0,TRUE,TRUE
1504260_OK,1995,3,TRUE,FALSE,0,0.75,FALSE,FALSE
15048_LA,2000,5,TRUE,FALSE,0.125,0,FALSE,TRUE
1506406_OK,1997,3,TRUE,FALSE,0.5,0.75,TRUE,FALSE
1506406_OK,2004,3,TRUE,FALSE,0,0.75,FALSE,FALSE
1507791_OK,1990,3,TRUE,FALSE,0.5,0.25,FALSE,TRUE
15082_LA,1993,5,TRUE,FALSE,0,0,FALSE,TRUE
150_CO,2019,4,FALSE,FALSE,0.5,0.166666666666667,TRUE,TRUE
15121_ME,1998,2,TRUE,FALSE,1,0.5,TRUE,TRUE
1512359_OK,2017,3,TRUE,FALSE,0.75,0,TRUE,TRUE
15163_LA,1998,3,TRUE,FALSE,0,0,FALSE,TRUE
15184_ME,1991,3,TRUE,FALSE,1,0,TRUE,TRUE
15203_LA,1991,4,TRUE,FALSE,0.333333333333333,1,FALSE,FALSE
15203_LA,1992,3,TRUE,FALSE,1,0,TRUE,TRUE
15225_LA,1992,4,TRUE,FALSE,1,0,TRUE,TRUE
15228_ME,2001,4,FALSE,FALSE,0.5,0,TRUE,TRUE
15233_ME,2001,5,FALSE,FALSE,0.5,0,TRUE,TRUE
1524_CO,1997,2,TRUE,FALSE,1,0,TRUE,TRUE
15254_LA,1992,4,TRUE,FALSE,0,0,FALSE,TRUE
15259_LA,1990,5,TRUE,TRUE,1,0.25,TRUE,FALSE
15259_LA,2010,4,FALSE,FALSE,0.5,0,TRUE,TRUE
1530_LA,1986,2,TRUE,FALSE,0.5,1,TRUE,FALSE
15317_ME,1997,2,TRUE,FALSE,1,0,TRUE,TRUE
15320_LA,1998,5,FALSE,FALSE,0.5,0,TRUE,TRUE
1533_CO,1985,11,TRUE,FALSE,0.7,0.55,FALSE,FALSE
15347_ME,2003,4,TRUE,TRUE,0.5,0,TRUE,TRUE
1534_ME,1988,3,TRUE,FALSE,0.75,0.75,TRUE,FALSE
15374_LA,1997,4,TRUE,FALSE,0.5,0,TRUE,TRUE
15377_ME,2006,3,FALSE,FALSE,1,0,TRUE,TRUE
1537_ME,1990,4,TRUE,FALSE,1,0,TRUE,TRUE
15402_LA,1994,5,TRUE,FALSE,1,0,TRUE,TRUE
15412_LA,2011,4,TRUE,FALSE,1,0,TRUE,TRUE
15527_LA,1995,4,TRUE,FALSE,0.5,0.5,TRUE,TRUE
1552_ME,1988,3,TRUE,FALSE,0,1,FALSE,FALSE
1552_ME,1991,2,TRUE,FALSE,0.5,0,TRUE,TRUE
15534_LA,1998,4,TRUE,FALSE,0.5,0,TRUE,TRUE
15535_LA,2000,4,TRUE,FALSE,1,0,TRUE,TRUE
1553_CO,1987,2,TRUE,FALSE,1,0.5,TRUE,TRUE
15563_LA,1998,4,TRUE,FALSE,1,0,TRUE,TRUE
15593_LA,2000,4,TRUE,FALSE,0.5,0.166666666666667,TRUE,TRUE
15597_LA,1998,5,TRUE,FALSE,0.25,0.25,FALSE,FALSE
15597_LA,1999,4,TRUE,FALSE,0.666666666666667,0,TRUE,TRUE
15620_LA,1996,4,TRUE,TRUE,0.5,0,TRUE,TRUE
15629_LA,2001,2,TRUE,FALSE,1,0,TRUE,TRUE
15674_CO,2020,7,TRUE,TRUE,1,0,TRUE,TRUE
15681_LA,1999,4,TRUE,FALSE,0.5,0,TRUE,TRUE
15707_LA,1986,3,TRUE,FALSE,1,0,TRUE,TRUE
15723_LA,1998,5,TRUE,TRUE,1,0.25,TRUE,FALSE
15723_LA,2011,4,TRUE,TRUE,1,0,TRUE,TRUE
15726_LA,2018,5,TRUE,FALSE,0.5,0,TRUE,TRUE
15730_LA,2006,5,TRUE,FALSE,0,0.75,FALSE,FALSE
15730_LA,2011,4,TRUE,FALSE,0,0,FALSE,TRUE
15788_LA,1998,5,TRUE,FALSE,1,0,TRUE,TRUE
1581_LA,1993,3,TRUE,FALSE,0.5,0,TRUE,TRUE
15839_LA,2000,4,TRUE,FALSE,0,0,FALSE,TRUE
15844_LA,1999,4,TRUE,FALSE,0,0,FALSE,TRUE
15845_LA,1986,4,TRUE,FALSE,0,0,FALSE,TRUE
1584_ME,1988,3,TRUE,FALSE,0.5,1,TRUE,FALSE
1584_ME,1992,2,TRUE,FALSE,0.5,0.5,TRUE,TRUE
15876_LA,2010,4,TRUE,FALSE,0,0,FALSE,TRUE
15886_LA,1993,4,TRUE,FALSE,0.5,0,TRUE,TRUE
