panel_id,n_tanks,n_sw,n_dw,n_closed,n_closed_sw,n_closed_dw,any_closed,has_both_types
OH48000845_OH,1,1,0,0,0,0,0,0
OH48000850_OH,1,1,0,1,1,0,1,0
OH48000875_OH,1,1,0,1,1,0,1,0
OH48000903_OH,2,2,0,2,2,0,1,0
OH48000911_OH,4,4,0,1,1,0,1,0
OH48000959_OH,2,2,0,0,0,0,0,0
OH48000963_OH,3,3,0,3,3,0,1,0
OH48000965_OH,3,3,0,1,1,0,1,0
OH48000966_OH,3,3,0,3,3,0,1,0
OH48000967_OH,3,3,0,1,1,0,1,0
OH48000993_OH,2,2,0,0,0,0,0,0
OH48001023_OH,3,3,0,0,0,0,0,0
OH48001029_OH,3,3,0,0,0,0,0,0
OH48001046_OH,4,4,0,4,4,0,1,0
OH48001050_OH,3,3,0,0,0,0,0,0
OH48001059_OH,4,4,0,0,0,0,0,0
OH48001247_OH,1,1,0,1,1,0,1,0
OH48001257_OH,1,1,0,0,0,0,0,0
OH48001258_OH,1,1,0,0,0,0,0,0
OH48002101_OH,4,4,0,0,0,0,0,0
OH48002207_OH,4,4,0,0,0,0,0,0
OH48002219_OH,1,1,0,1,1,0,1,0
OH48002256_OH,4,4,0,0,0,0,0,0
OH48002449_OH,1,1,0,1,1,0,1,0
OH48002776_OH,3,3,0,0,0,0,0,0
OH48003262_OH,3,3,0,3,3,0,1,0
OH48003500_OH,1,1,0,1,1,0,1,0
OH48003701_OH,5,5,0,0,0,0,0,0
OH48004079_OH,3,3,0,0,0,0,0,0
OH48004457_OH,5,5,0,0,0,0,0,0
OH48004505_OH,3,3,0,0,0,0,0,0
OH48004516_OH,1,1,0,1,1,0,1,0
OH48004821_OH,1,1,0,1,1,0,1,0
OH48005236_OH,1,1,0,0,0,0,0,0
OH48005430_OH,2,2,0,2,2,0,1,0
OH48005641_OH,1,1,0,1,1,0,1,0
OH48005919_OH,6,6,0,0,0,0,0,0
OH48006025_OH,1,1,0,1,1,0,1,0
OH48006174_OH,1,1,0,1,1,0,1,0
OH48006517_OH,2,2,0,2,2,0,1,0
OH48006713_OH,4,4,0,0,0,0,0,0
OH48007102_OH,3,3,0,3,3,0,1,0
OH48007174_OH,1,1,0,0,0,0,0,0
OH48007175_OH,1,1,0,0,0,0,0,0
OH48007189_OH,1,1,0,0,0,0,0,0
OH48007341_OH,4,4,0,0,0,0,0,0
OH48007342_OH,3,3,0,3,3,0,1,0
OH48007356_OH,3,3,0,3,3,0,1,0
OH48007367_OH,2,2,0,2,2,0,1,0
OH48007557_OH,1,1,0,1,1,0,1,0
OH48007997_OH,1,1,0,1,1,0,1,0
OH48008530_OH,1,1,0,1,1,0,1,0
OH48008770_OH,2,2,0,2,2,0,1,0
OH48008815_OH,2,2,0,0,0,0,0,0
OH48008917_OH,2,2,0,0,0,0,0,0
OH48008962_OH,5,3,2,5,3,2,1,1
OH48009549_OH,2,2,0,2,2,0,1,0
OH48009647_OH,1,1,0,1,1,0,1,0
OH48009718_OH,1,1,0,0,0,0,0,0
OH48009848_OH,2,2,0,0,0,0,0,0
OH48009850_OH,1,1,0,1,1,0,1,0
OH48009942_OH,5,5,0,0,0,0,0,0
OH48010180_OH,4,4,0,0,0,0,0,0
OH48010375_OH,4,4,0,0,0,0,0,0
OH48010393_OH,4,4,0,0,0,0,0,0
OH48010411_OH,2,2,0,2,2,0,1,0
OH48010444_OH,1,1,0,1,1,0,1,0
OH49000007_OH,1,1,0,1,1,0,1,0
OH49000009_OH,4,2,2,4,2,2,1,1
OH49000012_OH,2,2,0,2,2,0,1,0
OH49000019_OH,6,3,3,2,2,0,1,1
OH49000061_OH,1,1,0,1,1,0,1,0
OH49000062_OH,3,3,0,3,3,0,1,0
OH49000074_OH,3,3,0,0,0,0,0,0
OH49000085_OH,2,1,1,2,1,1,1,1
OH49000115_OH,2,2,0,2,2,0,1,0
OH49002269_OH,1,1,0,1,1,0,1,0
OH49004607_OH,3,3,0,0,0,0,0,0
OH49004980_OH,7,7,0,4,4,0,1,0
OH49005236_OH,3,3,0,0,0,0,0,0
OH49006995_OH,3,3,0,0,0,0,0,0
OH50000037_OH,5,2,3,5,2,3,1,1
OH50000038_OH,2,2,0,2,2,0,1,0
OH50000040_OH,5,5,0,5,5,0,1,0
OH50000055_OH,3,3,0,0,0,0,0,0
OH50000077_OH,2,2,0,0,0,0,0,0
OH50000093_OH,1,1,0,1,1,0,1,0
OH50000101_OH,1,1,0,1,1,0,1,0
OH50000112_OH,1,1,0,1,1,0,1,0
OH50000129_OH,2,2,0,2,2,0,1,0
OH50000141_OH,2,2,0,2,2,0,1,0
OH50000156_OH,3,3,0,3,3,0,1,0
OH50000187_OH,2,2,0,0,0,0,0,0
OH50000198_OH,2,2,0,0,0,0,0,0
OH50000227_OH,1,1,0,1,1,0,1,0
OH50000228_OH,1,1,0,0,0,0,0,0
OH50000330_OH,2,2,0,2,2,0,1,0
OH50000389_OH,2,2,0,0,0,0,0,0
OH50000398_OH,3,3,0,0,0,0,0,0
OH50000420_OH,1,1,0,1,1,0,1,0
OH50001515_OH,5,5,0,0,0,0,0,0
OH50002017_OH,3,3,0,0,0,0,0,0
OH50002019_OH,4,4,0,0,0,0,0,0
OH50002131_OH,1,1,0,1,1,0,1,0
OH50002614_OH,7,7,0,1,1,0,1,0
OH50003218_OH,2,2,0,2,2,0,1,0
OH50003969_OH,3,3,0,0,0,0,0,0
OH50004057_OH,1,1,0,0,0,0,0,0
OH50004271_OH,1,1,0,1,1,0,1,0
OH50004292_OH,3,3,0,3,3,0,1,0
OH50005655_OH,2,2,0,0,0,0,0,0
OH50007090_OH,1,1,0,0,0,0,0,0
OH50007217_OH,6,6,0,3,3,0,1,0
OH50007245_OH,2,2,0,0,0,0,0,0
OH50007249_OH,3,3,0,0,0,0,0,0
OH50007266_OH,3,3,0,3,3,0,1,0
OH50007956_OH,5,5,0,0,0,0,0,0
OH50008402_OH,1,1,0,1,1,0,1,0
OH50008550_OH,2,2,0,0,0,0,0,0
OH50008896_OH,3,3,0,3,3,0,1,0
OH50009274_OH,3,3,0,0,0,0,0,0
OH50009407_OH,2,2,0,0,0,0,0,0
OH50009419_OH,1,1,0,1,1,0,1,0
OH50009580_OH,4,4,0,4,4,0,1,0
OH50009600_OH,1,1,0,0,0,0,0,0
OH50009929_OH,4,4,0,0,0,0,0,0
OH50010022_OH,3,3,0,0,0,0,0,0
OH50010038_OH,2,2,0,0,0,0,0,0
OH50010043_OH,3,3,0,3,3,0,1,0
OH50010077_OH,3,3,0,0,0,0,0,0
OH50010146_OH,2,2,0,2,2,0,1,0
OH50010148_OH,4,4,0,4,4,0,1,0
OH50010191_OH,1,1,0,0,0,0,0,0
OH50010199_OH,1,1,0,1,1,0,1,0
OH50010203_OH,1,1,0,1,1,0,1,0
OH51000021_OH,3,3,0,0,0,0,0,0
OH51000043_OH,1,1,0,0,0,0,0,0
OH51000045_OH,1,1,0,1,1,0,1,0
OH51000049_OH,2,2,0,2,2,0,1,0
OH51000065_OH,2,2,0,0,0,0,0,0
OH51000078_OH,2,2,0,2,2,0,1,0
OH51000089_OH,1,1,0,0,0,0,0,0
OH51000098_OH,3,3,0,0,0,0,0,0
OH51000115_OH,4,4,0,0,0,0,0,0
OH51000145_OH,2,2,0,0,0,0,0,0
OH51000156_OH,2,2,0,2,2,0,1,0
OH51000588_OH,1,1,0,0,0,0,0,0
OH51002217_OH,2,2,0,0,0,0,0,0
OH51005564_OH,1,1,0,1,1,0,1,0
OH51007119_OH,2,1,1,1,1,0,1,1
OH51007173_OH,1,1,0,0,0,0,0,0
OH51008075_OH,1,1,0,0,0,0,0,0
OH51009333_OH,3,3,0,0,0,0,0,0
OH52000001_OH,2,2,0,2,2,0,1,0
OH52000008_OH,6,6,0,0,0,0,0,0
OH52000010_OH,1,1,0,0,0,0,0,0
OH52000013_OH,1,1,0,1,1,0,1,0
OH52000015_OH,6,6,0,1,1,0,1,0
OH52000018_OH,2,2,0,0,0,0,0,0
OH52000019_OH,5,5,0,1,1,0,1,0
OH52000022_OH,2,2,0,2,2,0,1,0
OH52000036_OH,2,2,0,2,2,0,1,0
OH52000045_OH,3,3,0,0,0,0,0,0
OH52000048_OH,1,1,0,1,1,0,1,0
OH52000055_OH,2,2,0,0,0,0,0,0
OH52000057_OH,3,3,0,0,0,0,0,0
OH52000058_OH,5,5,0,0,0,0,0,0
OH52000062_OH,1,1,0,0,0,0,0,0
OH52000063_OH,3,3,0,3,3,0,1,0
OH52000078_OH,1,1,0,1,1,0,1,0
OH52000083_OH,1,1,0,0,0,0,0,0
OH52000126_OH,2,2,0,2,2,0,1,0
OH52000158_OH,2,2,0,0,0,0,0,0
OH52000160_OH,3,2,1,0,0,0,0,1
OH52000167_OH,3,3,0,0,0,0,0,0
OH52000176_OH,3,3,0,3,3,0,1,0
OH52000184_OH,4,4,0,4,4,0,1,0
OH52000196_OH,2,2,0,2,2,0,1,0
OH52000200_OH,3,3,0,0,0,0,0,0
OH52000215_OH,3,3,0,0,0,0,0,0
OH52000253_OH,1,1,0,0,0,0,0,0
OH52000267_OH,2,2,0,0,0,0,0,0
OH52000268_OH,2,2,0,0,0,0,0,0
OH52000270_OH,4,2,2,4,2,2,1,1
OH52000277_OH,2,2,0,2,2,0,1,0
OH52000281_OH,3,3,0,3,3,0,1,0
OH52000587_OH,6,2,4,2,2,0,1,1
OH52000625_OH,4,4,0,0,0,0,0,0
OH52001296_OH,2,2,0,0,0,0,0,0
OH52001545_OH,8,8,0,0,0,0,0,0
OH52001897_OH,1,1,0,0,0,0,0,0
OH52002218_OH,1,1,0,0,0,0,0,0
OH52002310_OH,2,2,0,0,0,0,0,0
OH52003226_OH,1,1,0,1,1,0,1,0
OH52003230_OH,4,4,0,1,1,0,1,0
OH52003761_OH,2,2,0,0,0,0,0,0
OH52006142_OH,3,3,0,0,0,0,0,0
OH52007124_OH,1,1,0,0,0,0,0,0
OH52007269_OH,4,4,0,0,0,0,0,0
OH52007593_OH,3,3,0,0,0,0,0,0
OH52008051_OH,2,2,0,2,2,0,1,0
OH52008405_OH,1,1,0,1,1,0,1,0
OH52009216_OH,1,1,0,0,0,0,0,0
OH52010067_OH,1,1,0,1,1,0,1,0
OH53000006_OH,3,3,0,3,3,0,1,0
OH53000020_OH,1,1,0,1,1,0,1,0
OH53000021_OH,4,4,0,0,0,0,0,0
OH53000024_OH,2,2,0,0,0,0,0,0
OH53000038_OH,4,4,0,0,0,0,0,0
OH53000047_OH,1,1,0,1,1,0,1,0
OH53000048_OH,2,2,0,0,0,0,0,0
OH53000054_OH,3,3,0,0,0,0,0,0
OH53002214_OH,4,4,0,0,0,0,0,0
OH53002523_OH,4,4,0,4,4,0,1,0
OH53003414_OH,4,4,0,0,0,0,0,0
OH53004003_OH,2,2,0,2,2,0,1,0
OH53006794_OH,4,4,0,0,0,0,0,0
OH53007791_OH,2,2,0,0,0,0,0,0
OH53009003_OH,1,1,0,0,0,0,0,0
OH53009264_OH,4,4,0,0,0,0,0,0
OH54000027_OH,3,3,0,0,0,0,0,0
OH54000106_OH,2,2,0,2,2,0,1,0
OH54000112_OH,2,2,0,2,2,0,1,0
OH54000117_OH,1,1,0,0,0,0,0,0
OH54000150_OH,1,1,0,1,1,0,1,0
OH54000206_OH,3,3,0,0,0,0,0,0
OH54004380_OH,3,3,0,0,0,0,0,0
OH54004423_OH,2,2,0,0,0,0,0,0
OH54005852_OH,3,3,0,0,0,0,0,0
OH54008403_OH,4,4,0,2,2,0,1,0
OH54009822_OH,3,3,0,0,0,0,0,0
OH55000029_OH,2,2,0,0,0,0,0,0
OH55000051_OH,1,1,0,0,0,0,0,0
OH55000076_OH,1,1,0,0,0,0,0,0
OH55000113_OH,1,1,0,1,1,0,1,0
OH55000229_OH,1,1,0,0,0,0,0,0
OH55000274_OH,1,1,0,0,0,0,0,0
OH55000297_OH,2,2,0,2,2,0,1,0
OH55000847_OH,1,1,0,0,0,0,0,0
OH55001515_OH,3,3,0,0,0,0,0,0
OH55004780_OH,4,4,0,4,4,0,1,0
OH55005118_OH,1,1,0,0,0,0,0,0
OH55005440_OH,1,1,0,0,0,0,0,0
OH55007967_OH,1,1,0,1,1,0,1,0
OH55010006_OH,2,2,0,0,0,0,0,0
OH56000000_OH,1,1,0,0,0,0,0,0
OH56000015_OH,3,3,0,3,3,0,1,0
OH56000028_OH,3,3,0,0,0,0,0,0
OH56000061_OH,3,3,0,3,3,0,1,0
OH56000154_OH,2,2,0,0,0,0,0,0
OH56002214_OH,2,2,0,0,0,0,0,0
OH56002231_OH,1,1,0,1,1,0,1,0
OH56003973_OH,2,2,0,2,2,0,1,0
OH56005235_OH,1,1,0,0,0,0,0,0
OH56007213_OH,2,2,0,0,0,0,0,0
OH56009782_OH,3,3,0,0,0,0,0,0
OH57000007_OH,1,1,0,0,0,0,0,0
OH57000009_OH,1,1,0,0,0,0,0,0
OH57000010_OH,1,1,0,1,1,0,1,0
OH57000113_OH,1,1,0,1,1,0,1,0
OH57000136_OH,4,1,3,1,1,0,1,1
OH57000155_OH,1,1,0,1,1,0,1,0
OH57000158_OH,1,1,0,1,1,0,1,0
OH57000161_OH,4,1,3,1,1,0,1,1
OH57000170_OH,3,3,0,3,3,0,1,0
OH57000171_OH,4,4,0,4,4,0,1,0
OH57000204_OH,4,4,0,0,0,0,0,0
OH57000206_OH,2,2,0,2,2,0,1,0
OH57000265_OH,2,2,0,2,2,0,1,0
OH57000323_OH,1,1,0,0,0,0,0,0
OH57000324_OH,2,2,0,2,2,0,1,0
OH57000325_OH,2,2,0,2,2,0,1,0
OH57000327_OH,1,1,0,0,0,0,0,0
OH57000383_OH,1,1,0,1,1,0,1,0
OH57000394_OH,1,1,0,1,1,0,1,0
OH57000400_OH,3,3,0,3,3,0,1,0
OH57000489_OH,5,3,2,0,0,0,0,1
OH57000516_OH,3,3,0,3,3,0,1,0
OH57000558_OH,2,2,0,2,2,0,1,0
OH57000560_OH,1,1,0,1,1,0,1,0
OH57000584_OH,4,4,0,0,0,0,0,0
OH57000595_OH,3,3,0,0,0,0,0,0
OH57000614_OH,2,2,0,2,2,0,1,0
OH57000615_OH,1,1,0,0,0,0,0,0
OH57000616_OH,2,2,0,2,2,0,1,0
OH57000639_OH,2,2,0,0,0,0,0,0
OH57000673_OH,4,4,0,0,0,0,0,0
OH57000720_OH,3,2,1,3,2,1,1,1
OH57000742_OH,1,1,0,1,1,0,1,0
OH57000760_OH,1,1,0,1,1,0,1,0
OH57000763_OH,4,4,0,0,0,0,0,0
OH57000770_OH,3,3,0,3,3,0,1,0
OH57000771_OH,3,3,0,0,0,0,0,0
OH57000793_OH,3,3,0,3,3,0,1,0
OH57000890_OH,1,1,0,0,0,0,0,0
OH57001011_OH,5,2,3,2,2,0,1,1
OH57001074_OH,3,3,0,3,3,0,1,0
OH57001076_OH,1,1,0,1,1,0,1,0
OH57001093_OH,2,2,0,0,0,0,0,0
OH57001178_OH,3,3,0,0,0,0,0,0
OH57001185_OH,4,4,0,4,4,0,1,0
OH57001411_OH,2,2,0,0,0,0,0,0
OH57001471_OH,2,2,0,2,2,0,1,0
OH57002047_OH,3,3,0,3,3,0,1,0
OH57002101_OH,3,3,0,0,0,0,0,0
OH57002114_OH,1,1,0,1,1,0,1,0
OH57002285_OH,4,4,0,0,0,0,0,0
OH57002317_OH,1,1,0,1,1,0,1,0
OH57002362_OH,2,2,0,2,2,0,1,0
OH57002568_OH,5,5,0,0,0,0,0,0
OH57002928_OH,5,5,0,5,5,0,1,0
OH57003232_OH,2,2,0,2,2,0,1,0
OH57003860_OH,1,1,0,0,0,0,0,0
OH57004865_OH,3,3,0,0,0,0,0,0
OH57005084_OH,3,3,0,3,3,0,1,0
OH57005244_OH,2,2,0,0,0,0,0,0
OH57005424_OH,2,2,0,1,1,0,1,0
OH57005941_OH,1,1,0,1,1,0,1,0
OH57006023_OH,1,1,0,1,1,0,1,0
OH57007373_OH,1,1,0,1,1,0,1,0
OH57007570_OH,3,3,0,3,3,0,1,0
OH57007614_OH,2,2,0,0,0,0,0,0
OH57007620_OH,3,3,0,3,3,0,1,0
OH57008002_OH,1,1,0,0,0,0,0,0
OH57008057_OH,2,1,1,1,1,0,1,1
OH57008218_OH,2,2,0,0,0,0,0,0
OH57009511_OH,4,4,0,4,4,0,1,0
OH57009544_OH,1,1,0,1,1,0,1,0
OH57009633_OH,2,2,0,2,2,0,1,0
OH57009705_OH,9,2,7,2,2,0,1,1
OH57009861_OH,1,1,0,1,1,0,1,0
OH57009903_OH,1,1,0,1,1,0,1,0
OH58000015_OH,1,1,0,1,1,0,1,0
OH58000024_OH,3,3,0,0,0,0,0,0
OH58000025_OH,2,2,0,2,2,0,1,0
OH58002517_OH,2,2,0,0,0,0,0,0
OH58004743_OH,2,1,1,1,1,0,1,1
OH58007561_OH,3,3,0,3,3,0,1,0
OH58007694_OH,3,3,0,0,0,0,0,0
OH59000016_OH,4,4,0,4,4,0,1,0
OH59000020_OH,4,4,0,0,0,0,0,0
OH59000046_OH,3,3,0,0,0,0,0,0
OH59000147_OH,1,1,0,1,1,0,1,0
OH59000534_OH,5,5,0,0,0,0,0,0
OH59003087_OH,1,1,0,0,0,0,0,0
OH59003292_OH,3,3,0,0,0,0,0,0
OH59004401_OH,2,2,0,0,0,0,0,0
OH60000017_OH,2,2,0,2,2,0,1,0
OH60000018_OH,1,1,0,1,1,0,1,0
OH60000034_OH,3,3,0,3,3,0,1,0
OH60000051_OH,1,1,0,1,1,0,1,0
OH60000059_OH,1,1,0,1,1,0,1,0
OH60000101_OH,2,2,0,0,0,0,0,0
OH60000121_OH,5,5,0,0,0,0,0,0
OH60000157_OH,1,1,0,1,1,0,1,0
OH60000184_OH,2,2,0,2,2,0,1,0
OH60000195_OH,2,2,0,2,2,0,1,0
OH60000198_OH,1,1,0,1,1,0,1,0
OH60000204_OH,1,1,0,1,1,0,1,0
OH60000205_OH,3,3,0,0,0,0,0,0
OH60000225_OH,2,2,0,2,2,0,1,0
OH60000241_OH,4,4,0,0,0,0,0,0
OH60000297_OH,3,3,0,3,3,0,1,0
OH60000777_OH,2,2,0,0,0,0,0,0
OH60001220_OH,2,2,0,0,0,0,0,0
OH60002015_OH,2,2,0,2,2,0,1,0
OH60002020_OH,3,3,0,0,0,0,0,0
OH60002862_OH,3,3,0,0,0,0,0,0
OH60002864_OH,3,3,0,3,3,0,1,0
OH60002865_OH,5,5,0,2,2,0,1,0
OH60003294_OH,1,1,0,1,1,0,1,0
OH60009603_OH,1,1,0,1,1,0,1,0
OH60009908_OH,1,1,0,1,1,0,1,0
OH60009999_OH,2,2,0,0,0,0,0,0
OH61000026_OH,3,3,0,0,0,0,0,0
OH61000032_OH,3,3,0,3,3,0,1,0
OH61000524_OH,1,1,0,0,0,0,0,0
OH61002239_OH,3,3,0,0,0,0,0,0
OH61002251_OH,2,2,0,0,0,0,0,0
OH61002778_OH,3,3,0,0,0,0,0,0
OH61003434_OH,1,1,0,0,0,0,0,0
OH61003448_OH,1,1,0,0,0,0,0,0
OH61003830_OH,3,3,0,3,3,0,1,0
OH61008444_OH,3,3,0,0,0,0,0,0
OH62000001_OH,5,5,0,0,0,0,0,0
OH62000036_OH,1,1,0,1,1,0,1,0
OH62000080_OH,1,1,0,1,1,0,1,0
OH62000086_OH,1,1,0,1,1,0,1,0
OH62000092_OH,4,4,0,4,4,0,1,0
OH62000102_OH,2,2,0,2,2,0,1,0
OH62000128_OH,2,2,0,0,0,0,0,0
OH62000141_OH,1,1,0,0,0,0,0,0
OH62000201_OH,2,2,0,0,0,0,0,0
OH62002147_OH,4,4,0,0,0,0,0,0
OH62002274_OH,5,5,0,0,0,0,0,0
OH62002623_OH,3,3,0,0,0,0,0,0
OH62002675_OH,1,1,0,1,1,0,1,0
OH62005276_OH,2,2,0,0,0,0,0,0
OH62007139_OH,1,1,0,0,0,0,0,0
OH62008158_OH,1,1,0,0,0,0,0,0
OH62010008_OH,2,2,0,0,0,0,0,0
OH62010039_OH,3,3,0,0,0,0,0,0
OH63000003_OH,4,4,0,0,0,0,0,0
OH63000011_OH,1,1,0,0,0,0,0,0
OH63000018_OH,3,3,0,0,0,0,0,0
OH63000026_OH,2,2,0,0,0,0,0,0
OH63000032_OH,1,1,0,1,1,0,1,0
OH63000039_OH,2,2,0,2,2,0,1,0
OH63003198_OH,1,1,0,0,0,0,0,0
OH63006974_OH,1,1,0,1,1,0,1,0
OH63009804_OH,2,2,0,0,0,0,0,0
OH64000036_OH,2,2,0,0,0,0,0,0
OH64000060_OH,4,4,0,0,0,0,0,0
OH64000081_OH,1,1,0,1,1,0,1,0
OH64000530_OH,2,2,0,0,0,0,0,0
OH64000955_OH,3,3,0,0,0,0,0,0
OH64002251_OH,4,4,0,0,0,0,0,0
OH64002866_OH,2,2,0,0,0,0,0,0
OH64009973_OH,2,2,0,0,0,0,0,0
OH65000021_OH,4,4,0,0,0,0,0,0
OH65000025_OH,3,3,0,0,0,0,0,0
OH65000041_OH,1,1,0,1,1,0,1,0
OH65000044_OH,3,3,0,0,0,0,0,0
OH65000064_OH,5,5,0,0,0,0,0,0
OH65000099_OH,1,1,0,1,1,0,1,0
OH65000847_OH,4,4,0,0,0,0,0,0
OH65002213_OH,3,3,0,0,0,0,0,0
OH65002312_OH,1,1,0,0,0,0,0,0
OH65002588_OH,5,5,0,5,5,0,1,0
OH65002749_OH,3,3,0,0,0,0,0,0
OH65003741_OH,5,5,0,5,5,0,1,0
OH65004204_OH,1,1,0,0,0,0,0,0
OH65006785_OH,3,3,0,0,0,0,0,0
OH65008253_OH,3,1,2,1,1,0,1,1
OH65009926_OH,2,2,0,0,0,0,0,0
OH65009999_OH,1,1,0,0,0,0,0,0
OH66000061_OH,1,1,0,0,0,0,0,0
OH66000524_OH,2,2,0,0,0,0,0,0
OH66000897_OH,3,3,0,0,0,0,0,0
OH66002219_OH,2,2,0,0,0,0,0,0
OH66002317_OH,3,3,0,0,0,0,0,0
OH66002817_OH,4,4,0,4,4,0,1,0
OH66003298_OH,5,5,0,0,0,0,0,0
OH66003705_OH,5,5,0,5,5,0,1,0
OH66004053_OH,1,1,0,1,1,0,1,0
OH66004792_OH,3,3,0,3,3,0,1,0
OH66005006_OH,1,1,0,1,1,0,1,0
OH66005123_OH,4,4,0,4,4,0,1,0
OH66009458_OH,5,5,0,0,0,0,0,0
OH66009743_OH,2,2,0,0,0,0,0,0
OH67000027_OH,5,5,0,0,0,0,0,0
OH67000040_OH,3,3,0,0,0,0,0,0
OH67000057_OH,1,1,0,1,1,0,1,0
OH67000080_OH,4,4,0,4,4,0,1,0
OH67000124_OH,3,3,0,3,3,0,1,0
OH67000138_OH,2,2,0,0,0,0,0,0
OH67000158_OH,5,5,0,0,0,0,0,0
OH67000192_OH,1,1,0,1,1,0,1,0
OH67000197_OH,2,2,0,0,0,0,0,0
OH67000210_OH,3,3,0,3,3,0,1,0
OH67000216_OH,1,1,0,1,1,0,1,0
OH67000217_OH,5,5,0,5,5,0,1,0
OH67000230_OH,1,1,0,0,0,0,0,0
OH67000257_OH,2,2,0,2,2,0,1,0
OH67000310_OH,1,1,0,1,1,0,1,0
OH67000965_OH,3,3,0,0,0,0,0,0
OH67002013_OH,2,2,0,0,0,0,0,0
OH67002419_OH,2,2,0,2,2,0,1,0
OH67002593_OH,1,1,0,1,1,0,1,0
OH67002789_OH,3,3,0,0,0,0,0,0
OH67003994_OH,2,2,0,0,0,0,0,0
OH67004562_OH,3,3,0,0,0,0,0,0
OH67005309_OH,1,1,0,1,1,0,1,0
OH67006721_OH,4,4,0,0,0,0,0,0
OH67006882_OH,6,6,0,6,6,0,1,0
OH67007437_OH,2,2,0,0,0,0,0,0
OH67007587_OH,4,4,0,4,4,0,1,0
OH67007852_OH,2,2,0,2,2,0,1,0
OH67008338_OH,2,2,0,2,2,0,1,0
OH67008396_OH,1,1,0,1,1,0,1,0
OH68000020_OH,2,2,0,0,0,0,0,0
OH68000100_OH,4,4,0,4,4,0,1,0
OH68000126_OH,3,3,0,0,0,0,0,0
OH68000584_OH,3,3,0,0,0,0,0,0
OH68000968_OH,4,4,0,0,0,0,0,0
OH68002721_OH,1,1,0,1,1,0,1,0
OH68003210_OH,3,3,0,0,0,0,0,0
OH68003637_OH,4,4,0,0,0,0,0,0
OH68004701_OH,2,2,0,0,0,0,0,0
OH68006857_OH,5,5,0,0,0,0,0,0
OH68007672_OH,3,3,0,0,0,0,0,0
OH68009641_OH,1,1,0,1,1,0,1,0
OH69000001_OH,4,4,0,4,4,0,1,0
OH69000019_OH,3,3,0,3,3,0,1,0
OH69000057_OH,7,7,0,0,0,0,0,0
OH69000070_OH,4,4,0,0,0,0,0,0
OH69000086_OH,1,1,0,0,0,0,0,0
OH69000088_OH,4,4,0,0,0,0,0,0
OH69000124_OH,8,8,0,0,0,0,0,0
OH69000431_OH,2,2,0,0,0,0,0,0
OH69002017_OH,6,6,0,0,0,0,0,0
OH69002213_OH,7,7,0,1,1,0,1,0
OH69002545_OH,3,3,0,0,0,0,0,0
OH69002956_OH,4,4,0,4,4,0,1,0
OH69004771_OH,3,3,0,0,0,0,0,0
OH69005722_OH,2,2,0,0,0,0,0,0
OH69009731_OH,3,3,0,0,0,0,0,0
OH70000067_OH,3,3,0,0,0,0,0,0
OH70000119_OH,1,1,0,1,1,0,1,0
OH70000127_OH,3,3,0,3,3,0,1,0
OH70000134_OH,3,3,0,3,3,0,1,0
OH70000182_OH,2,2,0,0,0,0,0,0
OH70000211_OH,3,3,0,0,0,0,0,0
OH70000222_OH,1,1,0,1,1,0,1,0
OH70000241_OH,1,1,0,0,0,0,0,0
OH70000254_OH,4,4,0,0,0,0,0,0
OH70000297_OH,4,4,0,4,4,0,1,0
OH70000325_OH,3,3,0,0,0,0,0,0
OH70000335_OH,5,5,0,0,0,0,0,0
OH70000373_OH,4,4,0,0,0,0,0,0
OH70000385_OH,2,2,0,2,2,0,1,0
OH70000386_OH,3,3,0,3,3,0,1,0
OH70000388_OH,2,2,0,0,0,0,0,0
OH70000517_OH,2,2,0,2,2,0,1,0
OH70000856_OH,3,3,0,3,3,0,1,0
OH70001412_OH,1,1,0,0,0,0,0,0
OH70002269_OH,1,1,0,0,0,0,0,0
OH70002670_OH,4,4,0,0,0,0,0,0
OH70003157_OH,4,4,0,0,0,0,0,0
OH70005293_OH,1,1,0,0,0,0,0,0
OH70005619_OH,2,2,0,0,0,0,0,0
OH70007635_OH,1,1,0,0,0,0,0,0
OH70008445_OH,1,1,0,0,0,0,0,0
OH70008460_OH,2,2,0,0,0,0,0,0
OH70008913_OH,2,2,0,0,0,0,0,0
OH70009028_OH,2,2,0,2,2,0,1,0
OH71000007_OH,3,3,0,0,0,0,0,0
OH71000056_OH,4,4,0,4,4,0,1,0
OH71000087_OH,2,2,0,0,0,0,0,0
OH71000094_OH,2,2,0,0,0,0,0,0
OH71000107_OH,4,4,0,0,0,0,0,0
OH71000108_OH,1,1,0,1,1,0,1,0
OH71000116_OH,3,3,0,3,3,0,1,0
OH71000128_OH,4,4,0,0,0,0,0,0
OH71000175_OH,1,1,0,0,0,0,0,0
OH71000177_OH,2,2,0,2,2,0,1,0
OH71000514_OH,4,4,0,0,0,0,0,0
OH71000598_OH,1,1,0,1,1,0,1,0
OH71000871_OH,4,3,1,0,0,0,0,1
OH71002141_OH,3,3,0,0,0,0,0,0
OH71002216_OH,2,1,1,0,0,0,0,1
OH71002219_OH,3,3,0,0,0,0,0,0
OH71002241_OH,4,4,0,0,0,0,0,0
OH71002414_OH,4,4,0,0,0,0,0,0
OH71004199_OH,3,3,0,0,0,0,0,0
OH71006804_OH,3,3,0,0,0,0,0,0
OH71009985_OH,1,1,0,1,1,0,1,0
